entry,numberOfJets,numberOfBJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
667,2,0,64.974,62.4888,43.1055,-1,-1,-0.920869,-1.83684,0,0,-2.0778,-0.0225173,0,0,9.78106,8.05245,0,0
668,1,0,62.2581,40.3409,-1,-1,-1,0.66608,0,0,0,1.35146,0,0,0,6.1179,0,0,0
669,1,0,51.2584,60.9459,-1,-1,-1,1.2485,0,0,0,2.12784,0,0,0,8.67289,0,0,0
670,1,0,56.7444,37.708,-1,-1,-1,-0.322905,0,0,0,-2.5042,0,0,0,6.30997,0,0,0
671,0,0,218.6,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
672,1,0,29.9101,64.9061,-1,-1,-1,-2.13652,0,0,0,0.372468,0,0,0,6.51162,0,0,0
673,2,0,637.617,837.438,249.404,-1,-1,0.664312,1.08926,0,0,3.06833,-0.351869,0,0,52.0366,19.7439,0,0
674,1,0,43.2315,59.2442,-1,-1,-1,-1.43306,0,0,0,-0.701022,0,0,0,12.5316,0,0,0
675,3,0,19.7339,59.1065,51.3112,50.502,-1,-0.706786,0.285005,0.37994,0,1.36775,-0.642322,-2.95574,0,12.6101,6.9208,13.6563,0
676,0,0,62.931,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
677,2,0,118.251,52.9097,51.0537,-1,-1,-0.926221,-1.27198,0,0,-0.926762,-0.180641,0,0,11.9537,11.2729,0,0
678,2,0,20.5273,39.3089,35.5408,-1,-1,-1.08065,-1.55284,0,0,1.48477,-1.19058,0,0,9.70278,7.44358,0,0
679,2,0,28.8484,60.5127,40.2252,-1,-1,-0.0133838,-0.345464,0,0,1.64416,-1.90595,0,0,13.8202,7.91944,0,0
680,2,0,74.9996,60.5954,44.7269,-1,-1,-0.640695,2.1357,0,0,2.2375,-0.270484,0,0,5.66835,9.43495,0,0
681,2,0,45.3251,97.276,91.3885,-1,-1,-1.33475,-1.96955,0,0,0.0751662,3.06453,0,0,12.8814,7.69066,0,0
682,4,0,78.0085,71.8089,70.7234,60.5261,55.6555,0.0212554,1.593,-1.16756,0.70309,2.99506,-1.09872,2.78706,-0.0140787,16.1137,14.0376,12.5217,10.3495
683,2,0,107.301,111.668,43.2482,-1,-1,-0.934453,-1.22778,0,0,0.657441,-1.55712,0,0,16.46,7.57676,0,0
684,0,0,61.8642,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
685,0,0,30.6718,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
686,4,0,184.664,177.09,102.37,51.7003,46.6131,1.93598,0.948677,0.708434,1.52827,-1.20237,0.918394,-0.515815,-2.92231,18.1089,13.8144,7.20972,7.3296
687,4,0,110.333,398.384,217.186,121.37,53.7038,2.28021,1.70095,1.44964,-0.918525,-0.907753,2.37418,1.79676,-1.94668,37.7293,28.5702,22.3636,11.7432
688,1,0,53.6689,59.3713,-1,-1,-1,2.25961,0,0,0,-2.56971,0,0,0,7.97531,0,0,0
689,2,0,73.1734,74.4031,37.2023,-1,-1,-1.94903,-0.30752,0,0,-0.784941,0.949582,0,0,8.88003,7.43309,0,0
690,0,0,70.1398,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
691,3,0,56.9459,120.564,83.6714,35.678,-1,-0.689926,0.496622,1.65395,0,-2.34986,0.243415,0.737828,0,22.7391,18.0922,5.96155,0
692,4,0,59.4236,151.466,98.2891,57.1683,46.5916,-1.65547,-0.998929,-0.0309796,-0.71382,2.10235,-1.08972,-1.0105,1.01399,17.4998,17.1141,9.00957,9.5742
693,1,0,126.565,46.649,-1,-1,-1,-2.22082,0,0,0,-0.499231,0,0,0,8.45916,0,0,0
694,4,0,234.936,410.193,72.3708,48.9404,36.6192,-0.886527,-1.70192,-1.37633,-1.59485,-2.8193,0.169312,-0.638391,1.86686,36.9906,11.9532,7.22636,8.69717
695,2,0,50.4121,174.392,63.6017,-1,-1,1.33075,0.50061,0,0,-0.0228764,2.21658,0,0,22.8003,15.0248,0,0
696,2,0,35.4117,68.4289,43.5046,-1,-1,-0.756842,1.00824,0,0,-2.61872,1.44328,0,0,14.1947,10.7223,0,0
697,4,0,269.401,343.402,293.385,73.0551,57.4771,1.17267,0.18592,0.0855878,0.5891,1.93991,-1.55411,-0.487571,1.77657,72.9415,28.95,10.7424,8.78897
698,1,0,14.9022,43.3606,-1,-1,-1,1.19238,0,0,0,-2.00595,0,0,0,8.95391,0,0,0
699,1,0,27.5621,56.8604,-1,-1,-1,-1.5217,0,0,0,-1.88431,0,0,0,9.16002,0,0,0
700,2,0,44.7976,41.3883,36.7207,-1,-1,0.592324,1.93937,0,0,1.83816,-0.921699,0,0,6.21599,6.07847,0,0
701,1,0,74.2502,59.0846,-1,-1,-1,2.08378,0,0,0,-0.747003,0,0,0,5.3363,0,0,0
702,3,0,33.8859,56.5564,46.7018,44.0871,-1,-1.2633,-1.87253,-0.421564,0,-1.57018,2.9943,0.483698,0,9.98376,7.03028,8.42157,0
703,4,0,43.9441,151.971,117.727,75.2452,45.8649,0.0257766,0.0517391,-1.94039,-2.06512,-0.571448,2.09779,2.83069,-2.05803,19.7775,19.9747,9.44941,6.42212
704,3,0,85.4176,101.503,51.7219,46.5972,-1,1.09325,1.84792,2.10249,0,2.44485,-0.0456281,-2.84299,0,12.4936,9.74799,5.84327,0
705,2,0,83.2221,51.7289,37.5075,-1,-1,0.00810219,-1.19466,0,0,-1.37126,-3.11472,0,0,6.13938,7.20433,0,0
706,3,0,154.146,169.889,47.2461,36.2377,-1,1.10493,0.523102,-0.337507,0,-0.735181,-1.01784,-2.84933,0,25.6342,7.01248,4.90533,0
707,3,0,50.5926,138.048,59.6997,37.0795,-1,-0.9376,-1.02682,-0.107258,0,-2.34503,0.560914,2.48521,0,23.3747,7.92862,7.28695,0
708,3,0,43.7588,79.9524,68.8088,46.5328,-1,-0.1587,2.37209,-0.504809,0,1.61137,-0.56381,-2.34366,0,16.6555,10.0075,6.55913,0
709,2,0,107.782,67.5919,66.3279,-1,-1,-0.956088,0.86983,0,0,-1.35515,-0.671148,0,0,14.2396,10.1368,0,0
710,3,0,89.9732,138.195,74.3256,64.2696,-1,1.44039,0.0189861,-0.542722,0,2.83198,-0.499695,1.05876,0,15.08,13.7173,11.7653,0
711,3,0,77.0557,61.8487,48.2047,37.6299,-1,-1.93304,-0.915013,-0.310865,0,-2.77895,2.45558,1.3341,0,12.2347,11.267,8.99509,0
712,2,0,47.0389,107.306,104.51,-1,-1,-1.64559,1.59677,0,0,-2.72887,0.814288,0,0,12.2274,12.491,0,0
713,3,0,356.557,505.885,154.093,98.24,-1,1.83454,-2.39368,1.61248,0,2.758,-1.645,-0.139656,0,31.4815,15.1569,16.4315,0
714,1,0,50.4161,63.0337,-1,-1,-1,1.84804,0,0,0,2.31033,0,0,0,6.84736,0,0,0
715,0,0,29.1185,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
716,0,0,45.5055,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
717,3,0,7.95241,98.868,87.9468,49.5207,-1,-0.314113,-0.900046,-0.696323,0,2.66904,-1.21724,0.677489,0,11.1672,13.7107,7.48861,0
718,2,0,70.7289,90.4339,60.2148,-1,-1,0.978214,-1.69923,0,0,0.118838,2.10683,0,0,16.0374,11.4172,0,0
719,2,0,109.277,61.8458,45.1038,-1,-1,0.561022,1.07497,0,0,0.128362,-1.69158,0,0,9.39004,8.70107,0,0
720,2,0,43.7387,121.519,80.6697,-1,-1,-0.452883,-1.67522,0,0,1.43813,-2.07473,0,0,14.069,9.56806,0,0
721,2,0,295.918,167.323,150.616,-1,-1,-0.650517,-0.973709,0,0,-0.749078,-1.39521,0,0,18.9198,18.0957,0,0
722,2,0,65.1416,57.4274,43.9203,-1,-1,0.471134,1.10635,0,0,0.460027,-1.52798,0,0,11.2881,7.07314,0,0
723,3,0,136.711,476.483,279.814,39.33,-1,0.53205,-2.06684,-2.05326,0,-2.11532,1.22214,1.73493,0,31.0716,46.8661,5.16597,0
724,3,0,195.594,133.104,54.08,53.4827,-1,1.4996,0.278804,0.964949,0,-2.71297,-2.95556,-0.15072,0,21.8144,13.2657,9.2146,0
725,3,0,75.6657,116.926,94.0159,92.5995,-1,-0.928589,-1.69777,-1.12392,0,1.28899,-1.4328,2.5748,0,11.1145,15.9177,13.4287,0
726,1,0,95.2098,58.4644,-1,-1,-1,2.03571,0,0,0,-0.0604951,0,0,0,8.61874,0,0,0
727,2,0,150.227,134.454,43.0099,-1,-1,-1.57588,1.79646,0,0,2.8911,-2.18997,0,0,13.0219,8.81158,0,0
728,3,0,113.104,166.812,90.043,55.579,-1,-0.801339,-2.11088,-1.77196,0,2.06539,-0.97282,2.09901,0,19.6696,13.3952,9.97402,0
729,1,0,124.009,66.6838,-1,-1,-1,-0.759229,0,0,0,0.706395,0,0,0,13.907,0,0,0
730,2,0,93.0084,146.927,70.1977,-1,-1,-0.341918,2.16282,0,0,-0.277809,2.56847,0,0,16.4727,9.16514,0,0
731,0,0,100.315,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
732,0,0,53.5057,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
733,0,0,24.4184,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
734,2,0,61.9156,177.674,110.795,-1,-1,1.26323,-1.68431,0,0,-2.30275,1.26039,0,0,18.1833,20.0256,0,0
735,2,0,50.9469,38.0327,36.1556,-1,-1,-0.904334,-0.913488,0,0,0.32438,-1.64757,0,0,6.13722,3.03527,0,0
736,1,0,43.609,42.4798,-1,-1,-1,-2.13296,0,0,0,1.20434,0,0,0,9.32351,0,0,0
737,2,0,57.4395,255.914,199.16,-1,-1,0.492987,0.46403,0,0,-0.967113,1.81201,0,0,19.313,43.5137,0,0
738,4,0,163.59,70.4455,64.2572,58.9857,49.3644,-1.09756,-1.90143,-0.951549,1.1873,-1.06028,-1.09675,-0.139827,1.45842,9.15005,6.71231,8.91704,10.7093
739,1,0,42.3065,37.2803,-1,-1,-1,1.30632,0,0,0,-1.32014,0,0,0,6.52354,0,0,0
740,3,0,49.8815,118.535,116.89,105.494,-1,-0.909412,-0.681314,-0.240817,0,2.26616,-1.57357,1.27208,0,2.73689,22.8997,3.04009,0
741,0,0,7.36806,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
742,5,0,89.0091,83.4871,82.1064,68.0936,63.9688,0.979284,0.628119,0.798069,2.33192,-1.39822,1.42012,-2.41361,0.943834,11.8043,12.5102,8.42715,8.15895
743,0,0,75.2543,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
744,3,0,115.138,139.845,79.1102,41.0553,-1,1.33301,2.38203,1.97128,0,-0.766737,2.14381,-1.03303,0,22.926,14.3578,5.87763,0
745,1,0,99.6164,106.966,-1,-1,-1,-1.403,0,0,0,-0.0555492,0,0,0,15.2539,0,0,0
746,2,0,50.3296,197.183,134.319,-1,-1,0.576186,-1.34974,0,0,2.99224,0.0762187,0,0,23.825,19.8428,0,0
747,2,0,126.189,64.9798,63.9781,-1,-1,1.92603,0.939912,0,0,2.85075,1.5324,0,0,8.32544,9.14804,0,0
748,4,0,285.348,92.1583,56.9383,56.1223,40.2802,-2.19096,-2.26621,-1.44149,1.11406,-0.397771,0.991954,0.646683,1.07439,7.89191,10.8008,8.10884,5.33072
749,2,0,104.533,167.91,145.328,-1,-1,-1.68974,1.39592,0,0,1.4348,-2.29258,0,0,19.3281,13.6075,0,0
750,3,0,190.351,257.838,50.0142,41.0812,-1,0.366173,0.783635,-1.09549,0,1.286,0.198466,-0.328805,0,22.5091,10.6348,7.56835,0
751,1,0,48.3381,58.0381,-1,-1,-1,-0.211925,0,0,0,1.77025,0,0,0,13.33,0,0,0
752,2,0,301.915,316.821,43.0711,-1,-1,-0.00169155,-0.0663063,0,0,-0.953149,2.86656,0,0,38.5856,7.23467,0,0
753,1,0,82.907,51.498,-1,-1,-1,0.228374,0,0,0,1.06106,0,0,0,9.99255,0,0,0
754,1,0,50.8451,45.2328,-1,-1,-1,2.11795,0,0,0,-3.0841,0,0,0,4.94115,0,0,0
755,0,0,124.501,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
756,1,0,165.009,214.32,-1,-1,-1,0.603776,0,0,0,-0.070369,0,0,0,15.4276,0,0,0
757,3,0,83.9207,189.153,51.7523,48.9092,-1,-2.04142,1.09609,1.78584,0,-1.8769,1.8404,0.762076,0,18.9153,8.59301,9.00834,0
758,2,0,51.8829,94.7751,67.2021,-1,-1,-1.15117,1.21845,0,0,1.50096,-1.43242,0,0,12.0468,8.09497,0,0
759,1,0,73.0504,54.1202,-1,-1,-1,-0.444195,0,0,0,0.2551,0,0,0,7.87755,0,0,0
760,2,0,96.0048,76.654,60.0249,-1,-1,1.03327,0.550871,0,0,-2.10268,-0.392291,0,0,12.0833,10.822,0,0
761,0,0,58.5426,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
762,2,0,48.3119,100.743,89.9152,-1,-1,1.19273,1.11616,0,0,-1.06203,2.00942,0,0,21,12.8446,0,0
763,0,0,18.6459,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
764,2,0,51.4266,54.8706,38.8372,-1,-1,-0.543026,-1.04997,0,0,-2.72052,0.352381,0,0,8.19938,9.75426,0,0
765,3,0,134.454,256.083,71.4112,41.7583,-1,-1.84717,0.952832,2.14054,0,-2.6827,0.524691,0.895991,0,17.0845,4.25395,8.42281,0
766,1,0,27.5995,53.9572,-1,-1,-1,-0.936931,0,0,0,-1.48522,0,0,0,11.46,0,0,0
767,2,0,169.257,83.5284,37.0493,-1,-1,-0.794597,-0.385515,0,0,1.91552,0.374692,0,0,12.8675,6.74998,0,0
768,1,0,42.1471,35.4399,-1,-1,-1,-2.35716,0,0,0,0.52554,0,0,0,6.52314,0,0,0
769,2,0,91.3567,63.174,43.0537,-1,-1,1.34577,1.99833,0,0,1.32471,2.42597,0,0,5.8593,7.53567,0,0
770,1,0,65.0822,45.7904,-1,-1,-1,-0.0797881,0,0,0,2.98645,0,0,0,7.20642,0,0,0
771,2,0,95.1215,110.825,46.064,-1,-1,0.929695,-0.532201,0,0,1.78271,-1.23959,0,0,24.0806,7.4459,0,0
772,1,0,113.645,110.753,-1,-1,-1,0.1188,0,0,0,-1.79042,0,0,0,20.1702,0,0,0
773,0,0,32.1001,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
774,0,0,31.0449,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
775,2,0,161.749,102.13,58.7225,-1,-1,-0.846188,-0.658137,0,0,1.82124,2.24395,0,0,14.1681,6.59265,0,0
776,2,0,93.3348,55.7485,44.7336,-1,-1,1.5443,0.248075,0,0,-2.17421,-0.92446,0,0,13.3188,8.97275,0,0
777,3,0,19.6072,68.1491,59.2922,38.8182,-1,1.02943,0.615157,-1.00575,0,-2.96917,-0.543643,1.71358,0,5.27733,11.3249,7.06345,0
778,1,0,59.3835,48.2446,-1,-1,-1,0.905489,0,0,0,2.50058,0,0,0,8.42535,0,0,0
779,1,0,45.4861,61.0594,-1,-1,-1,-0.475685,0,0,0,-1.17359,0,0,0,10.1964,0,0,0
780,0,0,21.7344,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
781,3,0,13.9897,101.81,73.6453,44.3301,-1,0.886726,-2.21267,1.05317,0,-0.177008,2.30588,-1.77168,0,9.58648,13.6956,10.3712,0
782,2,0,28.2785,66.744,58.0427,-1,-1,1.62346,1.82251,0,0,-1.47024,1.69341,0,0,6.35778,14.1861,0,0
783,2,0,79.444,154.97,68.3891,-1,-1,-0.112294,1.11305,0,0,3.08853,0.582207,0,0,13.5992,9.02689,0,0
784,0,0,26.345,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
785,1,0,100.716,76.7848,-1,-1,-1,-1.57471,0,0,0,0.0218863,0,0,0,13.2403,0,0,0
786,3,0,98.519,65.7445,43.3201,41.6077,-1,-0.0221113,1.57842,-0.615025,0,0.287252,-0.501538,1.84399,0,11.0739,8.98477,4.52812,0
787,0,0,83.7901,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
788,1,0,73.3308,53.3931,-1,-1,-1,-0.105047,0,0,0,-1.83559,0,0,0,9.58972,0,0,0
789,1,0,98.1093,71.7819,-1,-1,-1,-0.0346788,0,0,0,-2.57201,0,0,0,9.43227,0,0,0
790,0,0,20.7758,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
791,0,0,86.7935,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
792,1,0,151.654,210.82,-1,-1,-1,-0.191596,0,0,0,-1.92779,0,0,0,26.8376,0,0,0
793,3,0,20.0975,227.298,103.742,40.6179,-1,-1.89804,-2.30736,-0.875934,0,2.03366,-0.8673,-0.0865724,0,23.6514,13.8849,8.87572,0
794,1,0,150.42,117.381,-1,-1,-1,1.70078,0,0,0,1.13497,0,0,0,18.3286,0,0,0
795,1,0,81.9694,62.0642,-1,-1,-1,0.00162984,0,0,0,0.151584,0,0,0,10.4366,0,0,0
796,3,0,166.344,75.5352,65.8476,37.1417,-1,-1.12428,-0.293746,0.633886,0,-2.61052,-2.23201,2.44861,0,19.8677,8.54793,6.87662,0
797,3,0,33.7521,88.9668,68.7537,62.5854,-1,0.999506,-0.573404,0.456093,0,-1.98107,0.476002,2.26187,0,14.0857,13.1392,12.219,0
798,0,0,31.5469,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
799,2,0,256.695,295.27,57.1879,-1,-1,-0.0131882,1.7445,0,0,1.38113,1.30043,0,0,38.8311,8.66089,0,0
800,3,0,11.8842,48.3494,41.5409,37.3783,-1,-0.626496,0.482153,-0.108836,0,-0.178046,-2.66852,0.361764,0,9.93887,9.75123,8.6789,0
801,2,0,39.5572,106.119,75.1835,-1,-1,0.942257,0.960266,0,0,-1.08183,1.55347,0,0,23.5122,13.4594,0,0
802,3,0,37.6921,106.778,65.5753,43.4165,-1,0.824603,0.98947,-1.3844,0,0.275426,1.0583,-1.77822,0,13.5558,14.5817,5.92021,0
803,1,0,40.0846,126.256,-1,-1,-1,-0.951585,0,0,0,-0.947884,0,0,0,13.7077,0,0,0
804,2,0,133.49,72.1485,53.6631,-1,-1,-2.1752,-1.1633,0,0,2.49841,2.78495,0,0,8.96786,9.36657,0,0
805,1,0,94.0727,82.9333,-1,-1,-1,0.523302,0,0,0,2.38211,0,0,0,9.62198,0,0,0
806,2,0,206.76,443.359,88.5996,-1,-1,0.650525,0.270158,0,0,-0.903593,2.45137,0,0,42.2658,11.5329,0,0
807,1,0,41.5295,64.273,-1,-1,-1,-1.25304,0,0,0,-1.51317,0,0,0,8.88085,0,0,0
808,6,0,98.9555,118.755,103.269,95.7185,72.2959,1.6491,1.2234,-0.0612553,1.97428,-2.83825,2.57549,-0.743985,-0.438707,16.209,11.6151,19.9943,11.4082
809,0,0,19.3004,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
810,3,0,1409.22,1865.61,480.544,136.2,-1,-0.0133153,0.56725,2.18574,0,-1.28827,1.55254,-2.21794,0,95.1557,32.9462,13.5474,0
811,1,0,55.5417,211.113,-1,-1,-1,0.493436,0,0,0,-0.449884,0,0,0,18.6696,0,0,0
812,1,0,7.1407,55.8061,-1,-1,-1,1.61378,0,0,0,-0.932863,0,0,0,9.80982,0,0,0
813,1,0,63.0589,57.7798,-1,-1,-1,-2.22915,0,0,0,0.166904,0,0,0,6.67076,0,0,0
814,1,0,49.0063,84.5805,-1,-1,-1,0.84364,0,0,0,2.09345,0,0,0,13.7175,0,0,0
815,0,0,97.3619,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
816,0,0,113.816,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
817,2,0,181.604,62.7266,59.8148,-1,-1,0.119986,-0.0711441,0,0,2.14207,-0.736457,0,0,9.11538,8.57656,0,0
818,5,0,477.487,548.665,96.0361,86.9027,79.9355,-1.82482,-1.18462,-1.10695,-0.935628,-2.91897,0.351879,1.63538,-0.674357,29.3818,7.63295,13.2881,12.2219
819,2,0,63.958,93.009,73.0513,-1,-1,-1.62172,1.5557,0,0,-0.602594,2.26983,0,0,10.2954,14.9935,0,0
820,4,0,118.622,152.157,86.8285,72.9045,37.7888,-0.462758,0.0724612,-1.99856,0.553189,-1.82633,0.811078,-1.70115,1.5801,20.5626,11.3765,8.9231,8.21191
821,2,0,86.9593,68.327,37.2342,-1,-1,-1.03029,1.40448,0,0,0.81067,1.48704,0,0,9.23218,6.66609,0,0
822,2,0,45.4606,45.1575,42.5536,-1,-1,0.24983,0.586891,0,0,-3.06818,-0.760812,0,0,5.53469,6.42893,0,0
823,0,0,87.7628,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
824,2,0,63.0734,54.9385,42.3178,-1,-1,0.692796,-0.500371,0,0,-1.46811,2.99607,0,0,6.93159,3.95454,0,0
825,1,0,34.853,54.3569,-1,-1,-1,0.710171,0,0,0,-2.39885,0,0,0,8.20694,0,0,0
826,0,0,70.1138,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
827,2,0,28.3682,88.6677,69.4624,-1,-1,-0.107587,-0.295043,0,0,-2.76913,-0.252261,0,0,13.7171,13.9979,0,0
828,1,0,51.3641,61.1176,-1,-1,-1,1.77098,0,0,0,-2.61038,0,0,0,9.51029,0,0,0
829,3,0,88.7331,155.238,72.9033,35.4853,-1,-0.194051,1.45157,-1.81144,0,2.29713,-0.267849,-1.74618,0,15.8235,16.5361,6.17063,0
830,1,0,127.929,104.412,-1,-1,-1,1.70192,0,0,0,-2.06463,0,0,0,16.697,0,0,0
831,3,0,139.041,64.7336,41.3862,36.6454,-1,-0.632436,-1.24865,0.532154,0,1.08524,1.03493,0.727801,0,9.51279,8.82136,8.82559,0
832,2,0,154.9,138.119,35.373,-1,-1,-1.94807,-0.0696414,0,0,0.0821268,-1.22185,0,0,6.47381,5.13718,0,0
833,2,0,97.1924,152.851,41.959,-1,-1,-0.665872,-0.487013,0,0,-2.02302,2.74938,0,0,16.6719,6.98323,0,0
