entry,numberOfJets,numberOfBJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
834,0,0,56.1246,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
835,1,0,70.8229,82.6625,-1,-1,-1,0.557071,0,0,0,-0.640794,0,0,0,10.7332,0,0,0
836,1,0,37.332,53.9373,-1,-1,-1,0.837258,0,0,0,-2.73845,0,0,0,8.36976,0,0,0
837,3,0,88.0862,275.061,90.745,85.4988,-1,0.675811,-0.575217,-0.952601,0,1.61966,-2.10517,-1.42062,0,41.4728,6.91833,14.845,0
838,1,0,64.6311,89.2937,-1,-1,-1,-1.72144,0,0,0,2.01168,0,0,0,9.87294,0,0,0
839,2,0,28.014,37.6303,36.2942,-1,-1,2.14478,-1.55766,0,0,-1.83269,0.692938,0,0,5.35743,7.04384,0,0
840,0,0,63.4092,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
841,0,0,25.7809,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
842,2,0,20.7623,39.7299,39.7285,-1,-1,2.03804,0.14396,0,0,0.178055,-2.98888,0,0,7.63072,7.86211,0,0
843,1,0,17.1325,39.4639,-1,-1,-1,0.35909,0,0,0,-2.82494,0,0,0,6.68367,0,0,0
844,1,0,171.661,121.288,-1,-1,-1,0.472585,0,0,0,-2.95196,0,0,0,13.1577,0,0,0
845,2,0,216.72,202.899,59.168,-1,-1,1.05872,-1.27375,0,0,-0.394042,-0.823116,0,0,19.0966,7.86985,0,0
846,2,0,32.3317,223.606,143.487,-1,-1,2.38849,1.82758,0,0,0.267782,-3.02158,0,0,14.4057,14.8202,0,0
847,2,0,112.827,76.9068,47.5462,-1,-1,-1.77232,-0.651854,0,0,-2.24066,2.4738,0,0,17.3887,6.89156,0,0
848,3,0,97.0528,142.767,119.584,103.647,-1,-0.239941,0.452658,0.388889,0,-1.83899,1.51525,0.790126,0,10.4851,23.0357,12.7003,0
849,2,0,38.6406,99.3233,55.327,-1,-1,-0.0375777,1.27795,0,0,0.632192,-1.17751,0,0,18.9762,10.7653,0,0
850,1,0,129.051,37.3019,-1,-1,-1,-1.71878,0,0,0,0.708712,0,0,0,7.79291,0,0,0
851,0,0,135.548,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
852,4,0,34.1682,67.6801,52.0415,44.6849,36.9804,-1.77939,0.892096,-0.016775,0.943809,0.427557,-1.34747,-2.11443,-2.12321,12.4036,11.1082,5.7483,7.75494
853,1,0,47.3521,57.4026,-1,-1,-1,2.04549,0,0,0,1.41173,0,0,0,10.6722,0,0,0
854,2,0,105.531,166.394,100.417,-1,-1,-0.165679,0.284322,0,0,-1.68336,2.23297,0,0,16.8535,10.3789,0,0
855,1,0,59.5395,73.7173,-1,-1,-1,1.3122,0,0,0,0.57108,0,0,0,8.27672,0,0,0
856,0,0,43.7147,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
857,1,0,46.4612,58.4813,-1,-1,-1,0.801318,0,0,0,-0.0384387,0,0,0,9.1252,0,0,0
858,0,0,15.8304,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
859,2,0,114.765,114.197,43.4155,-1,-1,1.11431,1.31741,0,0,2.18807,3.0771,0,0,22.3317,4.93763,0,0
860,4,0,112.625,199.025,172.468,71.6188,35.3593,1.72632,0.567933,1.04171,0.464895,2.46443,-0.822527,2.74636,-2.87748,25.1713,28,15.8023,6.28189
861,3,0,37.7939,73.2818,44.8524,43.6785,-1,0.330605,0.302309,0.27392,0,-0.966276,2.12943,2.6848,0,8.5677,7.0654,7.86527,0
862,3,0,165.515,133.686,90.0952,53.3761,-1,-0.628926,-0.616768,0.196216,0,0.678731,-0.313539,-1.8076,0,14.0374,9.21911,10.1624,0
863,1,0,120.793,46.7731,-1,-1,-1,2.10225,0,0,0,2.22957,0,0,0,6.42503,0,0,0
864,1,0,53.8227,53.4361,-1,-1,-1,2.09643,0,0,0,-0.314043,0,0,0,7.27782,0,0,0
865,1,0,48.7808,39.654,-1,-1,-1,-0.730645,0,0,0,-0.812573,0,0,0,7.40086,0,0,0
866,4,0,132.302,75.8273,72.9748,58.4174,42.1337,1.27961,-0.244884,-2.18473,0.495645,1.66182,-1.88308,2.94576,-1.35154,14.6979,14.4508,11.345,9.30307
867,3,0,140.102,98.9578,85.2069,76.5511,-1,-0.12718,0.0250914,-0.145941,0,1.52798,-0.343557,-1.30346,0,18.0393,10.4613,17.3347,0
868,0,0,70.688,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
869,2,0,156.804,106.347,48.331,-1,-1,-0.827335,1.95946,0,0,1.47493,-0.00019005,0,0,11.8054,7.50517,0,0
870,1,0,67.9761,69.245,-1,-1,-1,-0.0187807,0,0,0,0.660339,0,0,0,10.0912,0,0,0
871,2,0,176.238,125.682,54.6888,-1,-1,1.98363,2.12555,0,0,-3.03491,2.18925,0,0,17.9041,8.07073,0,0
872,1,0,74.0257,81.5899,-1,-1,-1,-0.0982474,0,0,0,-0.22007,0,0,0,8.48835,0,0,0
873,2,0,93.2824,89.6013,60.7064,-1,-1,0.547903,1.93606,0,0,-3.03882,-2.68156,0,0,11.1845,6.64141,0,0
874,1,0,22.5851,69.2066,-1,-1,-1,1.4267,0,0,0,-2.19566,0,0,0,7.25868,0,0,0
875,1,0,187.669,164.022,-1,-1,-1,0.392094,0,0,0,0.952241,0,0,0,16.9762,0,0,0
876,1,0,39.8551,41.7614,-1,-1,-1,2.32725,0,0,0,-2.50971,0,0,0,5.35593,0,0,0
877,2,0,187.412,158.796,54.6349,-1,-1,-0.776189,-1.61174,0,0,-2.82739,-2.36632,0,0,17.8905,6.85248,0,0
878,3,0,185.838,80.8602,56.8358,51.2454,-1,1.39838,0.541568,-0.00611811,0,-2.82213,-2.65779,-0.354063,0,16.2729,12.2276,10.181,0
879,1,0,74.9964,74.6006,-1,-1,-1,-1.63712,0,0,0,-2.17586,0,0,0,9.927,0,0,0
880,3,0,100.324,95.4821,62.1545,47.3402,-1,-0.211157,-0.282151,-0.190253,0,-2.75853,0.593462,2.73192,0,16.7999,9.66726,9.63584,0
881,2,0,70.8113,85.2687,63.0879,-1,-1,-0.76186,2.30807,0,0,0.109772,1.64031,0,0,12.9258,12.4493,0,0
882,1,0,61.2181,47.7423,-1,-1,-1,-1.94837,0,0,0,-1.95183,0,0,0,6.62366,0,0,0
883,2,0,71.406,72.6958,39.9879,-1,-1,1.19963,-1.46341,0,0,-2.43452,2.54775,0,0,8.69099,9.20304,0,0
884,0,0,7.04562,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
885,1,0,98.0932,101.313,-1,-1,-1,-1.17083,0,0,0,-0.758539,0,0,0,13.8238,0,0,0
886,4,0,53.9887,154.943,78.6842,64.8137,49.1048,-1.76167,0.864469,-1.23229,-0.438044,-1.3487,1.11657,1.76337,-3.01873,14.3122,9.89363,10.4314,10.081
887,2,0,79.458,52.8435,40.6774,-1,-1,-1.00793,0.113569,0,0,-0.535196,1.44727,0,0,7.89236,6.22643,0,0
888,6,0,212.834,140.915,120.715,87.9061,75.7761,-0.643554,-0.460501,-0.0795016,-0.382861,-2.17205,-0.410019,0.435372,-1.11894,17.225,11.7973,13.0135,11.3706
889,1,0,50.3235,45.3153,-1,-1,-1,-1.53831,0,0,0,-0.282195,0,0,0,6.21837,0,0,0
890,1,0,28.0657,46.4674,-1,-1,-1,0.652961,0,0,0,-2.00873,0,0,0,6.15603,0,0,0
891,1,0,89.1882,111.44,-1,-1,-1,0.466918,0,0,0,-1.78558,0,0,0,16.5474,0,0,0
892,1,0,96.2571,53.5837,-1,-1,-1,-1.88509,0,0,0,-1.68124,0,0,0,9.20611,0,0,0
893,1,0,135.484,70.1943,-1,-1,-1,-1.68723,0,0,0,0.667905,0,0,0,8.23662,0,0,0
894,4,0,356.613,363.676,125.877,61.229,46.5617,0.986019,-0.715321,0.574263,1.04941,-0.338329,0.899932,-2.95404,1.90497,38.1155,16.4587,7.69301,10.6176
895,1,0,53.4397,53.4748,-1,-1,-1,-1.55075,0,0,0,0.915969,0,0,0,8.31021,0,0,0
896,0,0,74.5528,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
897,2,0,140.558,222.403,62.0947,-1,-1,-2.1126,0.401154,0,0,-2.10938,0.162362,0,0,24.257,11.5875,0,0
898,1,0,117.653,87.1027,-1,-1,-1,2.3321,0,0,0,-2.58835,0,0,0,10.6181,0,0,0
899,1,0,92.9165,150.137,-1,-1,-1,-0.628143,0,0,0,-2.89914,0,0,0,18.1476,0,0,0
900,1,0,50.3699,86.5821,-1,-1,-1,-0.580322,0,0,0,-2.81986,0,0,0,18.0585,0,0,0
901,2,0,97.088,88.1319,81.8866,-1,-1,-2.31549,-2.00482,0,0,-2.5606,-0.981788,0,0,11.9892,10.0919,0,0
902,2,0,78.5843,110.569,39.5853,-1,-1,0.626949,1.23767,0,0,1.21582,-3.09916,0,0,11.6921,9.17215,0,0
903,3,0,102.764,210.477,160.81,74.9733,-1,-2.29078,-0.788145,-1.66485,0,0.243367,-2.45072,-2.48929,0,30.1869,21.0463,14.3378,0
904,2,0,23.2872,48.5348,40.5486,-1,-1,-2.21512,-1.27012,0,0,-0.741573,2.73838,0,0,3.91883,4.62304,0,0
905,2,0,55.8528,106.805,70.628,-1,-1,0.749816,0.217559,0,0,2.31344,-1.06349,0,0,23.1636,10.8404,0,0
906,2,0,46.2626,45.0786,38.0162,-1,-1,-0.942889,-0.00444428,0,0,-2.12001,0.537062,0,0,8.20954,5.92426,0,0
907,1,0,43.2133,59.0221,-1,-1,-1,0.618043,0,0,0,-2.24123,0,0,0,12.7756,0,0,0
908,2,0,8.49508,58.3287,37.6859,-1,-1,-2.27013,-1.85491,0,0,0.248847,3.068,0,0,12.3115,8.45753,0,0
909,1,0,59.4154,37.909,-1,-1,-1,-1.36406,0,0,0,-2.63747,0,0,0,7.64142,0,0,0
910,2,0,132.863,58.3376,52.8728,-1,-1,-2.22933,-1.02125,0,0,0.575722,2.79339,0,0,9.64599,9.04132,0,0
911,1,0,65.732,38.4278,-1,-1,-1,-0.0189447,0,0,0,1.21553,0,0,0,8.63606,0,0,0
912,2,0,23.7148,48.1936,47.4797,-1,-1,-1.88589,-1.91347,0,0,2.59392,-1.17921,0,0,8.36383,6.6514,0,0
913,2,0,111.04,94.8205,46.7279,-1,-1,-1.46531,-0.235757,0,0,2.78867,2.01932,0,0,16.4645,7.33942,0,0
914,5,0,41.3123,127.596,65.797,59.7317,52.3839,-1.13925,-1.54814,-0.302633,-0.454168,1.52944,2.7882,-1.62386,-1.14627,15.0551,8.75833,9.32093,10.0005
915,3,0,199.219,168.961,106.983,70.5701,-1,0.345572,-0.25665,-0.528459,0,0.327084,2.25648,1.04446,0,15.5256,15.6992,10.6816,0
916,1,0,35.9116,67.3122,-1,-1,-1,1.87017,0,0,0,2.46191,0,0,0,5.93159,0,0,0
917,0,0,65.4846,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
918,5,0,195.696,310.866,91.7651,62.4227,40.7425,-0.870934,2.33468,-1.24891,-0.40867,0.642817,-0.899718,-1.3981,2.70799,24.2339,10.2652,6.06412,5.36773
919,4,0,207.41,183.91,160.792,92.5179,59.3181,1.87658,1.25546,1.50894,1.21396,-1.49929,-0.413537,-2.99161,1.43604,19.3554,25.5623,11.3775,8.80071
920,1,0,17.4535,36.1756,-1,-1,-1,1.4703,0,0,0,2.52898,0,0,0,9.30064,0,0,0
921,3,0,71.6921,203.922,188.236,108.552,-1,-1.98264,-0.270668,-0.934952,0,-1.29133,2.10075,2.54247,0,23.5158,14.3183,13.2991,0
922,1,0,253.255,218.093,-1,-1,-1,0.342474,0,0,0,3.06026,0,0,0,22.5452,0,0,0
923,3,0,101.564,199.033,69.0049,60.0793,-1,0.424382,-0.970065,-0.390783,0,-0.648146,1.44627,-2.69052,0,27.5863,13.3093,6.68072,0
924,1,0,61.6193,53.4656,-1,-1,-1,-0.207934,0,0,0,2.89492,0,0,0,7.0321,0,0,0
925,4,0,47.2471,198.383,165.936,41.8036,35.0714,-1.17202,-1.03813,-1.41849,1.70988,-2.50273,0.796878,0.204381,-2.61288,26.0561,16.9415,9.04574,6.72884
926,1,0,47.6504,52.9215,-1,-1,-1,1.12144,0,0,0,-2.29784,0,0,0,5.91834,0,0,0
927,1,0,27.9984,71.5272,-1,-1,-1,2.37085,0,0,0,3.10278,0,0,0,7.8058,0,0,0
928,4,0,99.5485,104.441,73.5222,50.5035,35.9456,-2.3269,-0.490397,-0.286914,0.0744421,-1.05424,0.159621,1.32082,-2.77894,10.2256,7.37999,10.1818,9.39945
929,2,0,186.466,194.408,46.8122,-1,-1,-0.181876,1.69226,0,0,-0.172956,2.52752,0,0,17.0128,9.27003,0,0
930,2,0,152.124,240.032,41.39,-1,-1,0.238737,0.633565,0,0,-0.27069,0.315465,0,0,13.8965,7.02536,0,0
931,2,0,74.9387,92.9288,73.0641,-1,-1,0.380165,0.997401,0,0,-2.32876,0.190485,0,0,19.916,14.7327,0,0
932,1,0,102.785,121.389,-1,-1,-1,2.13056,0,0,0,2.37111,0,0,0,19.4861,0,0,0
933,1,0,62.6352,43.0553,-1,-1,-1,-1.95314,0,0,0,-2.54649,0,0,0,3.5733,0,0,0
934,1,0,79.8573,62.1389,-1,-1,-1,1.22554,0,0,0,2.18972,0,0,0,16,0,0,0
935,2,0,200.122,134.028,63.532,-1,-1,2.02959,1.08874,0,0,-2.46821,-2.98464,0,0,15.7764,10.6157,0,0
936,1,0,32.4835,76.1593,-1,-1,-1,1.40246,0,0,0,0.00475017,0,0,0,11.3786,0,0,0
937,0,0,48.0748,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
938,4,0,166.044,146.202,116.198,95.9428,44.7039,-0.141347,0.639705,0.744048,2.33816,-1.2031,1.47349,-1.60107,2.14094,12.9183,12.3714,14.2373,7.01922
939,1,0,53.1355,43.4793,-1,-1,-1,0.212963,0,0,0,0.369281,0,0,0,9.9048,0,0,0
940,2,0,42.7407,60.132,39.5192,-1,-1,-0.667688,-1.76631,0,0,2.65354,-1.85967,0,0,7.97554,2.11046,0,0
941,1,0,69.575,61.618,-1,-1,-1,-1.35449,0,0,0,2.65909,0,0,0,13.4482,0,0,0
942,1,0,38.0318,44.2678,-1,-1,-1,-1.79524,0,0,0,-2.14654,0,0,0,7.7073,0,0,0
943,2,0,415.134,516.828,140.412,-1,-1,0.0602145,1.19719,0,0,-0.188263,-2.9701,0,0,33.4816,14.4059,0,0
944,4,0,10.7343,118.663,62.0046,61.3912,58.4523,0.0290123,2.13501,-0.485359,-0.691208,-0.115295,-2.49242,1.6874,-3.04693,13.4527,13.4862,7.57079,12.307
945,4,0,172.451,163.264,152.661,131.622,41.9547,0.510922,-0.759344,-0.153861,0.907417,1.15964,-2.49306,-3.05101,0.843578,18.7062,16.2246,21.848,6.37105
946,2,0,77.1545,140.439,36.967,-1,-1,1.29972,-1.02706,0,0,1.0616,-2.61425,0,0,21.8594,7.14401,0,0
947,1,0,99.2872,44.8661,-1,-1,-1,-1.27454,0,0,0,1.03916,0,0,0,7.11764,0,0,0
948,2,0,190.899,146.272,90.9848,-1,-1,2.32254,0.614802,0,0,-0.801433,0.235427,0,0,11.805,15.9297,0,0
949,2,0,51.5639,54.8035,37.7253,-1,-1,0.556417,-0.217382,0,0,1.41797,-1.14469,0,0,7.56705,5.21142,0,0
950,1,0,151.959,101.736,-1,-1,-1,2.03798,0,0,0,0.101701,0,0,0,10.3623,0,0,0
951,1,0,153.021,76.2452,-1,-1,-1,0.222793,0,0,0,0.0236654,0,0,0,14.4719,0,0,0
952,0,0,68.4428,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
953,2,0,32.0238,50.6734,42.1697,-1,-1,-0.363646,0.052046,0,0,-2.70326,0.587474,0,0,8.08496,7.10479,0,0
954,0,0,114.44,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
955,1,0,32.337,41.542,-1,-1,-1,0.595992,0,0,0,2.52736,0,0,0,5.82748,0,0,0
956,4,0,30.6534,154.999,142.604,113.376,69.6092,-0.436684,1.29156,-0.026262,-1.41911,-1.78455,0.0343404,1.84729,2.77272,22.5634,20.0062,15.6304,11.9277
957,0,0,36.936,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
958,2,0,69.518,181.21,127.254,-1,-1,1.82101,0.0303934,0,0,-2.42202,1.19164,0,0,30.7402,12.3446,0,0
959,3,0,193.552,171.083,125.235,109.897,-1,2.05183,0.134559,-1.08343,0,2.50525,0.380052,3.01732,0,23.0679,17.8746,10.2231,0
960,3,0,68.9748,208.927,71.2576,49.1975,-1,0.910147,-1.32933,0.33977,0,0.898131,-1.55263,-3.11147,0,18.2742,9.09754,6.73388,0
961,1,0,83.865,69.4651,-1,-1,-1,-0.735653,0,0,0,2.8285,0,0,0,4.87462,0,0,0
962,1,0,50.2159,45.3927,-1,-1,-1,2.2058,0,0,0,2.62536,0,0,0,6.13316,0,0,0
963,2,0,243.808,219.842,112.393,-1,-1,-2.34086,-1.69375,0,0,-2.53525,-2.30796,0,0,17.0654,12.7863,0,0
964,2,0,18.4235,69.5722,38.1138,-1,-1,-0.41333,-1.31414,0,0,0.679787,-1.69808,0,0,13.5642,6.16954,0,0
965,1,0,46.8175,36.2764,-1,-1,-1,-0.929612,0,0,0,-0.302489,0,0,0,4.49861,0,0,0
966,2,0,76.2684,75.435,46.521,-1,-1,0.890389,2.21598,0,0,1.7585,-1.48473,0,0,13.9876,9.45623,0,0
967,5,0,200.471,154.77,144.963,99.634,59.3459,-0.640234,-0.694079,-1.06062,-1.07253,-1.93222,1.34973,1.87493,0.935219,23.1092,26.6431,13.7365,11.4777
968,2,0,85.9436,61.1769,56.3606,-1,-1,1.51662,0.403297,0,0,-1.80452,0.234278,0,0,10.6581,7.63439,0,0
969,4,0,74.7576,213.975,136.76,95.5385,60.3596,-0.585024,-1.54408,-0.368703,0.113391,-0.250949,2.10999,-2.45024,-1.54094,26.7817,16.6537,14.0259,10.1755
970,2,0,81.6685,49.8606,43.3859,-1,-1,0.592766,-0.306046,0,0,2.07383,-1.66998,0,0,8.924,9.61328,0,0
971,3,0,72.5758,109.351,79.1656,46.8578,-1,0.378957,0.434423,0.629096,0,-2.2298,2.55503,0.407869,0,12.2171,11.37,6.36147,0
972,2,0,41.6136,56.0358,44.0482,-1,-1,-1.92788,-1.3425,0,0,-1.38282,0.536473,0,0,10.7069,5.50777,0,0
973,1,0,138.824,82.4319,-1,-1,-1,0.289543,0,0,0,-1.31588,0,0,0,14.3674,0,0,0
974,4,0,65.9469,66.0038,59.7913,47.6322,37.5387,-1.78505,-0.533771,-2.04045,-2.10395,-1.29236,3.10107,-0.903908,0.984424,11.6083,7.80247,6.00496,6.8202
975,1,0,29.5206,76.0477,-1,-1,-1,-0.544831,0,0,0,1.00746,0,0,0,10.6155,0,0,0
976,2,0,35.6481,69.168,37.5961,-1,-1,-1.73887,-0.603074,0,0,-0.603461,2.91497,0,0,11.5439,8.50572,0,0
977,2,0,37.342,41.1792,39.9212,-1,-1,-1.02653,1.15421,0,0,-1.6498,2.68826,0,0,7.91205,4.93186,0,0
978,1,0,91.6782,98.6966,-1,-1,-1,-0.769266,0,0,0,-3.10647,0,0,0,13.3145,0,0,0
979,6,0,79.9703,339.52,259.568,80.3816,64.2495,1.06093,-1.09073,1.37807,0.343514,1.14572,-2.32921,-1.07451,-1.6638,32.8372,40.1927,12.7813,10.684
980,1,0,27.3546,35.3358,-1,-1,-1,1.25542,0,0,0,-2.02214,0,0,0,5.90283,0,0,0
981,1,0,82.0001,52.1746,-1,-1,-1,-0.591503,0,0,0,-0.685864,0,0,0,10.5503,0,0,0
982,2,0,98.6155,149.031,37.7011,-1,-1,0.931747,-0.667291,0,0,-0.907446,1.71946,0,0,9.71258,8.10192,0,0
983,1,0,108.748,91.639,-1,-1,-1,-1.48578,0,0,0,1.71213,0,0,0,12.7517,0,0,0
984,1,0,176.984,144.218,-1,-1,-1,0.665854,0,0,0,1.68259,0,0,0,11.6695,0,0,0
985,3,0,82.4461,123.525,83.5357,46.1462,-1,0.568448,0.312073,0.122858,0,1.78565,-2.31,0.0420289,0,11.2177,17.0591,9.02182,0
986,1,0,78.29,48.5404,-1,-1,-1,0.294919,0,0,0,0.802388,0,0,0,3.52508,0,0,0
987,2,0,34.1181,53.1882,35.8326,-1,-1,1.65014,1.50512,0,0,-1.06975,1.39284,0,0,8.34991,7.89433,0,0
988,2,0,83.8969,130.761,41.9309,-1,-1,0.950902,1.77223,0,0,2.77054,-0.164548,0,0,27.5508,6.52,0,0
989,2,0,227.099,62.8837,53.4471,-1,-1,-1.60742,-1.13447,0,0,-0.582136,-0.807332,0,0,10.0772,8.10202,0,0
990,1,0,64.0153,42.2174,-1,-1,-1,0.0491143,0,0,0,2.80195,0,0,0,5.28336,0,0,0
991,1,0,113.114,157.534,-1,-1,-1,-0.197584,0,0,0,1.06991,0,0,0,15.8095,0,0,0
992,4,0,186.808,192.808,105.576,79.5935,63.9446,0.74518,0.0672787,0.0608292,0.605625,1.01922,-2.16899,1.26933,-0.0827628,33.5313,11.9425,13.0527,13.4643
993,0,0,38.6729,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
994,2,0,44.9678,56.3605,46.7817,-1,-1,0.501918,-0.219439,0,0,0.169084,2.98701,0,0,9.97215,8.21204,0,0
995,2,0,49.5636,64.9145,49.4815,-1,-1,-0.973162,0.127669,0,0,1.99643,0.232474,0,0,10.0728,7.0857,0,0
996,2,0,93.8902,49.9491,45.743,-1,-1,-1.37101,-1.18315,0,0,1.33657,2.02564,0,0,8.8623,9.09171,0,0
997,2,0,96.337,148.509,57.2569,-1,-1,-0.504716,0.386792,0,0,1.04173,-2.65864,0,0,22.4249,6.75554,0,0
998,2,0,125.088,120.051,77.613,-1,-1,-0.510938,0.316313,0,0,-1.96663,0.72334,0,0,21.5567,12.1106,0,0
999,3,0,136.914,59.0437,57.7256,37.7615,-1,-0.522481,0.0740164,-0.455765,0,-2.99276,-3.07515,-2.07818,0,6.35821,7.23251,5.41916,0
